Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Mikal Bridges,28.0,NYK,SF,63.0,63.0,2386.0,13.3,0.573,0.419,0.079,2.8,6.7,4.8,12.6,1.2,1.4,9.0,18.9,2.5,1.3,3.8,0.077,0.1,-1.1,-1.0,0.6,
2.0,Anthony Edwards,23.0,MIN,SG,63.0,63.0,2296.0,19.6,0.59,0.494,0.303,2.4,15.6,9.1,21.4,1.5,1.5,12.5,31.3,3.2,2.9,6.1,0.127,4.2,-0.2,4.0,3.5,
3.0,Josh Hart,29.0,NYK,SG,60.0,60.0,2276.0,17.1,0.63,0.316,0.285,6.6,22.6,14.7,19.6,1.9,0.9,15.3,15.4,4.8,2.7,7.5,0.159,1.5,1.4,2.9,2.8,
4.0,Jayson Tatum,26.0,BOS,PF,60.0,60.0,2192.0,22.1,0.588,0.502,0.31,2.0,24.4,13.2,26.2,1.5,1.3,11.2,31.1,4.6,3.5,8.1,0.178,4.7,0.9,5.5,4.2,
5.0,Trae Young,26.0,ATL,PG,60.0,60.0,2172.0,17.4,0.557,0.474,0.401,1.3,8.2,4.6,46.5,1.5,0.5,18.3,29.5,2.6,1.0,3.6,0.08,2.5,-2.9,-0.3,0.9,
6.0,Devin Booker,28.0,PHO,SG,58.0,58.0,2170.0,19.9,0.595,0.41,0.363,3.0,8.6,5.9,29.5,1.4,0.6,11.4,29.1,5.1,0.5,5.6,0.124,2.9,-2.2,0.7,1.5,
7.0,De'Aaron Fox,27.0,2TM,PG,60.0,60.0,2166.0,18.3,0.56,0.329,0.276,2.7,11.8,7.2,26.6,2.0,1.1,11.8,28.2,2.6,1.9,4.5,0.099,1.4,-0.9,0.5,1.3,
7.0,De'Aaron Fox,27.0,SAC,PG,45.0,45.0,1663.0,19.0,0.567,0.324,0.279,3.0,12.0,7.5,25.7,1.9,1.2,11.8,28.9,2.3,1.5,3.8,0.108,2.0,-0.8,1.2,1.3,
7.0,De'Aaron Fox,27.0,SAS,PG,15.0,15.0,503.0,16.2,0.535,0.347,0.264,1.5,11.1,6.3,29.6,2.3,0.9,11.5,25.8,0.4,0.4,0.7,0.07,-0.7,-1.2,-2.0,0.0,
8.0,Jalen Brunson,28.0,NYK,PG,61.0,61.0,2162.0,22.1,0.606,0.321,0.373,1.3,8.1,4.8,32.5,1.3,0.3,10.4,29.6,6.9,1.2,8.1,0.179,4.8,-1.5,3.3,2.8,
9.0,Jaden McDaniels,24.0,MIN,PF,66.0,66.0,2149.0,13.6,0.567,0.379,0.158,5.6,14.3,10.0,9.3,2.2,2.4,9.3,16.3,2.2,3.1,5.4,0.12,-1.1,1.4,0.2,1.2,
10.0,Tyler Herro,25.0,MIA,SG,60.0,60.0,2140.0,19.1,0.595,0.529,0.234,1.1,15.3,8.3,27.7,1.1,0.6,11.4,28.1,3.3,2.0,5.3,0.12,3.7,-0.8,2.8,2.6,
11.0,James Harden,35.0,LAC,PG,61.0,61.0,2131.0,18.8,0.566,0.527,0.439,2.1,16.4,9.3,37.3,2.1,1.8,18.7,30.0,1.9,3.2,5.0,0.113,2.7,0.5,3.2,2.8,
12.0,Jalen Green,22.0,HOU,SG,64.0,64.0,2123.0,14.7,0.547,0.466,0.223,1.7,12.6,7.0,14.9,1.2,0.8,11.7,27.0,1.4,2.4,3.8,0.087,1.0,-0.8,0.2,1.2,
13.0,Shai Gilgeous-Alexander,26.0,OKC,PG,62.0,62.0,2122.0,31.1,0.643,0.267,0.414,2.9,12.9,8.0,30.6,2.5,3.1,9.0,34.8,9.9,4.1,14.1,0.318,8.9,2.7,11.6,7.3,
14.0,Cade Cunningham,23.0,DET,PG,60.0,60.0,2118.0,20.1,0.563,0.302,0.25,2.5,16.4,9.5,42.8,1.4,2.0,16.7,32.6,2.5,2.5,5.0,0.112,3.5,-0.1,3.4,2.9,
15.0,Nikola Jokić,29.0,DEN,C,58.0,58.0,2108.0,32.2,0.66,0.237,0.311,9.3,28.8,19.5,45.1,2.3,1.6,13.2,29.2,10.6,3.2,13.8,0.313,10.0,3.5,13.6,8.3,
16.0,Christian Braun,23.0,DEN,SG,63.0,61.0,2105.0,16.0,0.658,0.268,0.268,4.3,12.1,8.4,9.1,1.6,1.4,7.6,16.0,4.8,1.6,6.4,0.146,0.7,-0.4,0.3,1.2,
17.0,Bam Adebayo,27.0,MIA,C,61.0,61.0,2102.0,18.6,0.558,0.19,0.303,8.0,23.5,15.8,20.2,1.8,1.9,11.9,23.3,2.5,3.1,5.6,0.129,0.6,0.9,1.5,1.9,
18.0,DeMar DeRozan,35.0,SAC,SF,58.0,58.0,2092.0,18.0,0.579,0.185,0.334,1.9,10.6,6.3,16.9,1.3,1.1,6.7,24.5,4.4,1.4,5.8,0.134,1.1,-0.9,0.2,1.1,
19.0,OG Anunoby,27.0,NYK,PF,57.0,57.0,2086.0,13.9,0.581,0.464,0.19,4.4,10.3,7.4,7.6,1.8,2.2,8.8,18.3,2.3,1.8,4.2,0.096,0.0,-0.3,-0.4,0.9,
20.0,Keegan Murray,24.0,SAC,PF,60.0,60.0,2081.0,11.8,0.552,0.53,0.101,6.5,15.4,10.9,5.5,1.1,2.4,7.0,14.9,1.9,1.8,3.7,0.086,-1.0,-0.9,-1.9,0.1,
21.0,Jamal Murray,27.0,DEN,PG,57.0,57.0,2069.0,17.6,0.584,0.354,0.218,1.9,9.0,5.6,22.9,1.9,1.3,10.5,23.7,3.8,1.5,5.3,0.123,1.6,-0.9,0.7,1.4,
22.0,Toumani Camara,24.0,POR,PF,63.0,63.0,2057.0,11.9,0.564,0.478,0.194,7.6,12.5,10.0,9.1,2.2,1.8,13.6,14.0,1.7,1.9,3.6,0.084,-1.4,0.6,-0.8,0.6,
23.0,Derrick White,30.0,BOS,SG,61.0,61.0,2055.0,16.6,0.612,0.71,0.168,2.8,11.0,6.9,18.4,1.4,2.7,10.4,19.6,4.2,2.5,6.8,0.158,2.7,0.6,3.3,2.8,
24.0,Kelly Oubre Jr.,29.0,PHI,SF,59.0,56.0,2053.0,13.6,0.553,0.329,0.246,5.1,15.7,10.1,8.1,2.1,1.4,9.0,19.0,1.4,1.6,2.9,0.068,-1.6,-0.6,-2.3,-0.1,
25.0,Michael Porter Jr.,26.0,DEN,SF,61.0,61.0,2049.0,16.6,0.618,0.459,0.18,6.3,15.8,11.3,8.6,0.9,1.2,8.1,20.5,3.9,1.4,5.2,0.122,1.9,-1.8,0.0,1.1,
26.0,Pascal Siakam,30.0,IND,PF,62.0,62.0,2043.0,19.9,0.608,0.281,0.275,6.0,18.5,12.3,15.1,1.3,1.3,7.2,24.2,4.7,1.8,6.5,0.152,2.6,-0.7,1.9,2.0,
27.0,LeBron James,40.0,LAL,SF,58.0,58.0,2023.0,23.4,0.608,0.321,0.252,3.4,22.5,13.2,42.4,1.3,1.6,15.9,30.8,4.3,2.5,6.8,0.16,5.3,0.9,6.2,4.2,
28.0,Ivica Zubac,27.0,LAC,C,62.0,62.0,2017.0,21.4,0.627,0.0,0.247,12.7,30.5,21.6,12.3,1.2,3.5,11.2,19.1,4.6,3.6,8.2,0.196,1.6,0.7,2.3,2.2,
29.0,Tyrese Haliburton,24.0,IND,PG,59.0,59.0,2007.0,21.0,0.612,0.565,0.212,1.9,9.5,5.7,36.9,2.1,1.7,10.3,21.5,6.2,1.6,7.8,0.187,5.2,-0.2,5.0,3.6,
30.0,Dyson Daniels,21.0,ATL,SG,59.0,59.0,2006.0,15.0,0.536,0.259,0.156,4.9,13.2,8.9,16.8,4.1,2.0,12.4,17.9,0.8,2.8,3.6,0.087,-1.6,2.6,1.0,1.5,
31.0,Anfernee Simons,25.0,POR,SG,61.0,61.0,1998.0,15.2,0.561,0.521,0.175,1.1,8.2,4.6,23.8,1.3,0.2,10.8,24.7,2.6,0.9,3.5,0.084,1.7,-1.7,0.0,1.0,
32.0,Jalen Williams,23.0,OKC,SG,60.0,60.0,1974.0,20.1,0.568,0.298,0.247,2.8,14.8,8.9,23.7,2.5,2.2,10.5,27.2,3.1,3.8,7.0,0.169,2.5,1.5,4.0,3.0,
33.0,Domantas Sabonis,28.0,SAC,C,56.0,56.0,1974.0,23.0,0.662,0.183,0.328,12.4,32.0,22.2,25.9,0.8,1.1,16.8,21.5,6.2,2.3,8.5,0.207,4.2,1.0,5.2,3.6,
34.0,Karl-Anthony Towns,29.0,NYK,C,56.0,56.0,1970.0,23.7,0.631,0.291,0.338,10.0,33.0,21.6,13.5,1.4,1.9,11.7,26.8,5.3,2.9,8.2,0.199,3.7,-0.1,3.6,2.8,
35.0,Brook Lopez,36.0,MIL,C,62.0,62.0,1961.0,14.0,0.6,0.515,0.171,4.7,11.9,8.5,7.5,1.0,5.7,8.7,15.5,2.3,2.4,4.8,0.117,0.0,0.6,0.5,1.3,
36.0,Tobias Harris,32.0,DET,PF,61.0,61.0,1960.0,13.8,0.568,0.327,0.206,3.3,17.5,10.5,9.8,1.3,2.4,8.3,17.6,2.1,2.4,4.5,0.11,-0.6,0.4,-0.2,0.9,
37.0,Tyrese Maxey,24.0,PHI,PG,52.0,52.0,1960.0,19.7,0.562,0.438,0.265,0.8,9.7,5.1,28.3,2.3,1.1,9.2,30.0,3.1,1.2,4.2,0.103,3.2,-1.2,2.1,2.0,
38.0,Amen Thompson,22.0,HOU,SF,60.0,33.0,1952.0,18.1,0.601,0.13,0.381,8.8,18.6,13.6,15.9,2.0,3.4,15.3,17.4,3.3,3.4,6.7,0.164,1.0,2.3,3.3,2.6,
39.0,Zach LaVine,29.0,2TM,SF,56.0,56.0,1948.0,18.3,0.638,0.432,0.244,0.9,13.2,7.1,19.7,1.2,0.5,13.0,26.1,2.9,1.1,4.0,0.1,2.6,-1.4,1.2,1.6,
39.0,Zach LaVine,29.0,CHI,SF,42.0,42.0,1432.0,18.5,0.637,0.43,0.256,0.9,13.8,7.4,20.9,1.3,0.6,13.3,26.6,2.0,0.8,2.8,0.095,2.6,-1.3,1.4,1.2,
39.0,Zach LaVine,29.0,SAC,SG,14.0,14.0,516.0,17.8,0.64,0.439,0.209,0.9,11.6,6.2,16.3,1.1,0.2,12.1,24.6,0.9,0.3,1.2,0.112,2.5,-1.6,0.8,0.4,
40.0,Bilal Coulibaly,20.0,WAS,SF,58.0,58.0,1939.0,10.8,0.514,0.36,0.292,4.9,10.9,7.9,14.9,1.9,1.9,15.0,17.8,-0.5,0.9,0.4,0.011,-3.0,-0.7,-3.7,-0.8,
41.0,Dillon Brooks,29.0,HOU,SF,60.0,60.0,1925.0,10.7,0.548,0.528,0.144,3.8,9.3,6.5,7.1,1.2,0.6,7.4,17.3,2.0,2.0,4.1,0.102,-1.5,-0.1,-1.6,0.2,
42.0,Damian Lillard,34.0,MIL,PG,53.0,53.0,1917.0,21.7,0.625,0.525,0.389,1.6,11.9,7.0,29.9,1.7,0.4,12.5,28.0,5.4,1.9,7.3,0.183,4.7,-0.7,4.0,2.9,
43.0,Austin Reaves,26.0,LAL,SG,55.0,55.0,1889.0,17.0,0.596,0.517,0.361,3.0,10.7,7.0,24.9,1.6,0.7,13.2,23.2,3.5,1.7,5.2,0.131,1.7,-0.5,1.2,1.6,
44.0,Kevin Durant,36.0,PHO,PF,51.0,51.0,1888.0,21.3,0.638,0.329,0.323,1.2,16.6,9.2,19.9,1.1,3.3,12.6,28.7,3.3,1.2,4.5,0.114,3.7,-0.6,3.1,2.4,
45.0,Kentavious Caldwell-Pope,31.0,ORL,SG,62.0,62.0,1881.0,9.1,0.551,0.593,0.18,1.3,7.1,4.0,8.4,2.2,1.5,9.6,12.6,0.7,2.4,3.2,0.081,-3.7,1.4,-2.3,-0.1,
46.0,Alperen Şengün,22.0,HOU,C,60.0,60.0,1880.0,21.8,0.546,0.087,0.367,11.0,24.3,17.5,25.0,1.8,2.3,12.6,26.5,3.3,3.4,6.7,0.17,2.9,1.9,4.8,3.2,
47.0,Donovan Mitchell,28.0,CLE,SG,60.0,60.0,1875.0,21.2,0.585,0.486,0.263,2.6,12.1,7.5,23.0,2.0,0.6,9.1,31.0,4.3,2.4,6.7,0.171,4.1,-0.2,3.9,2.8,
48.0,Coby White,24.0,CHI,SG,57.0,56.0,1874.0,14.2,0.581,0.563,0.233,1.0,9.7,5.4,19.8,1.4,0.6,12.5,23.7,1.5,0.9,2.4,0.062,-0.2,-1.6,-1.9,0.1,
49.0,Jaylen Brown,28.0,BOS,SF,53.0,53.0,1873.0,18.0,0.552,0.316,0.286,4.6,14.1,9.3,21.8,1.7,0.7,11.4,29.3,2.1,2.4,4.4,0.114,0.5,-0.5,0.0,0.9,
50.0,Rudy Gobert,32.0,MIN,C,56.0,56.0,1851.0,17.1,0.68,0.0,0.541,11.8,22.6,17.3,7.9,1.1,4.3,14.3,12.5,4.2,2.9,7.1,0.185,0.1,1.3,1.4,1.6,
51.0,Jarrett Allen,26.0,CLE,C,64.0,64.0,1827.0,22.1,0.726,0.006,0.409,10.5,27.8,19.4,9.3,1.7,2.9,11.3,15.5,6.1,3.4,9.5,0.25,3.1,1.4,4.4,3.0,
52.0,Naz Reid,25.0,MIN,C,65.0,17.0,1822.0,16.5,0.585,0.497,0.161,4.6,19.4,12.1,12.3,1.3,3.2,9.3,21.8,2.4,2.6,5.0,0.132,1.2,0.8,2.0,1.8,
53.0,Bub Carrington,19.0,WAS,PG,62.0,42.0,1819.0,9.0,0.522,0.561,0.116,1.5,12.8,7.2,19.5,1.2,0.6,15.0,14.7,0.0,0.5,0.5,0.014,-3.4,-1.1,-4.5,-1.2,
54.0,Darius Garland,25.0,CLE,PG,60.0,60.0,1817.0,20.5,0.611,0.453,0.229,2.2,6.9,4.6,32.1,1.8,0.5,12.4,27.4,5.2,1.8,7.0,0.186,4.4,-0.9,3.5,2.5,
55.0,Kyrie Irving,32.0,DAL,SG,50.0,50.0,1804.0,20.0,0.594,0.38,0.226,3.6,10.6,7.2,20.6,1.8,1.1,9.7,27.3,3.7,1.3,5.0,0.132,3.9,-0.5,3.4,2.5,
56.0,Nikola Vučević,34.0,CHI,C,56.0,56.0,1799.0,20.0,0.614,0.312,0.146,7.7,25.6,16.7,16.5,1.3,1.8,9.9,22.5,3.5,1.8,5.3,0.141,2.2,-0.2,1.9,1.8,
57.0,Malik Beasley,28.0,DET,SG,65.0,14.0,1787.0,15.2,0.598,0.719,0.126,2.3,8.7,5.5,9.0,1.7,0.2,7.0,22.8,2.5,1.6,4.1,0.11,2.3,-1.0,1.3,1.5,
58.0,Tyus Jones,28.0,PHO,PG,63.0,56.0,1784.0,13.8,0.576,0.571,0.097,2.0,7.2,4.7,28.4,1.5,0.4,12.9,15.9,2.9,0.3,3.2,0.087,0.8,-1.5,-0.7,0.6,
59.0,Chris Paul,39.0,SAS,PG,62.0,62.0,1776.0,15.3,0.579,0.652,0.183,1.6,12.0,6.8,36.2,2.2,0.6,15.8,13.6,3.7,1.3,5.0,0.136,0.6,0.5,1.1,1.4,
60.0,Payton Pritchard,27.0,BOS,PG,63.0,0.0,1770.0,18.2,0.649,0.744,0.106,5.1,9.5,7.3,18.1,1.5,0.7,7.9,18.5,5.4,1.9,7.2,0.196,3.9,0.2,4.1,2.7,
61.0,Stephen Curry,36.0,GSW,PG,55.0,55.0,1769.0,21.5,0.617,0.623,0.227,1.8,13.2,7.3,32.1,1.6,1.2,12.6,29.6,4.2,1.9,6.1,0.166,6.5,-0.2,6.4,3.8,
62.0,Josh Giddey,22.0,CHI,PG,59.0,59.0,1754.0,16.9,0.562,0.363,0.252,6.2,20.5,13.4,31.6,1.7,1.8,18.6,20.8,2.0,1.7,3.7,0.1,1.3,0.6,1.9,1.7,
63.0,Trey Murphy III,24.0,NOP,SF,49.0,47.0,1746.0,17.8,0.6,0.525,0.278,2.7,13.3,7.8,16.1,1.5,2.1,9.7,23.7,3.1,0.5,3.6,0.1,2.5,-1.3,1.1,1.4,
64.0,Bennedict Mathurin,22.0,IND,SF,56.0,44.0,1735.0,13.7,0.587,0.337,0.346,4.6,15.3,10.0,8.7,0.9,1.1,11.9,22.2,1.3,1.2,2.4,0.067,-1.0,-1.7,-2.7,-0.3,
65.0,Jaren Jackson Jr.,25.0,MEM,C,59.0,59.0,1732.0,20.9,0.598,0.313,0.352,4.8,16.0,10.5,11.0,2.0,5.0,10.2,28.7,3.1,2.6,5.8,0.16,2.2,1.0,3.2,2.3,
66.0,Giannis Antetokounmpo,30.0,MIL,PF,51.0,51.0,1730.0,30.2,0.621,0.041,0.507,7.7,29.5,19.0,33.8,1.1,3.3,11.7,36.1,5.2,2.9,8.1,0.224,6.4,2.2,8.6,4.6,
67.0,Shaedon Sharpe,21.0,POR,SG,57.0,37.0,1727.0,14.1,0.552,0.425,0.211,2.8,11.6,7.1,13.5,1.2,0.7,10.6,24.6,1.0,1.0,2.0,0.055,-0.1,-1.5,-1.7,0.1,
68.0,Julius Randle,30.0,MIN,PF,53.0,53.0,1726.0,17.3,0.579,0.33,0.37,7.6,16.9,12.3,22.8,1.0,0.6,14.9,25.3,2.6,1.9,4.6,0.127,1.3,-0.4,0.9,1.3,
69.0,Tim Hardaway Jr.,32.0,DET,SG,61.0,61.0,1724.0,9.3,0.561,0.677,0.21,1.0,8.4,4.8,7.8,0.9,0.3,7.0,14.9,1.4,1.2,2.6,0.072,-1.6,-0.9,-2.5,-0.2,
70.0,Evan Mobley,23.0,CLE,PF,57.0,57.0,1719.0,22.7,0.639,0.233,0.346,8.6,24.4,16.8,14.6,1.4,4.6,12.1,23.2,4.5,3.1,7.6,0.212,3.2,1.6,4.7,2.9,
71.0,Scottie Barnes,23.0,TOR,PF,50.0,50.0,1714.0,18.0,0.528,0.281,0.282,5.2,19.8,12.4,27.7,2.1,3.1,13.4,26.6,0.8,2.0,2.8,0.078,1.7,0.9,2.5,2.0,
72.0,Luguentz Dort,25.0,OKC,SF,59.0,59.0,1707.0,10.9,0.565,0.685,0.087,5.0,10.0,7.5,7.2,1.8,2.0,7.4,13.4,1.8,2.7,4.5,0.127,-1.1,0.7,-0.3,0.7,
73.0,Myles Turner,28.0,IND,C,55.0,55.0,1699.0,15.5,0.606,0.472,0.275,4.4,19.1,11.9,7.2,1.4,5.5,12.4,20.5,1.1,2.0,3.2,0.09,-0.4,0.2,-0.1,0.8,
74.0,Harrison Barnes,32.0,SAS,PF,62.0,62.0,1691.0,13.7,0.634,0.507,0.31,5.1,10.0,7.5,8.8,0.6,0.6,6.0,15.0,3.5,0.4,3.8,0.109,1.1,-1.8,-0.7,0.5,
75.0,Malik Monk,26.0,SAC,SG,52.0,39.0,1688.0,15.5,0.552,0.458,0.185,1.4,11.6,6.5,26.2,1.5,1.9,12.7,24.1,1.6,1.4,3.0,0.085,0.6,-0.7,-0.1,0.8,
76.0,Deni Avdija,24.0,POR,SF,59.0,41.0,1686.0,15.8,0.584,0.401,0.448,4.7,19.9,12.2,18.6,1.6,1.6,16.2,22.1,1.7,1.7,3.4,0.096,0.2,0.3,0.6,1.1,
77.0,Nickeil Alexander-Walker,26.0,MIN,SG,66.0,10.0,1681.0,11.2,0.583,0.608,0.159,2.5,10.6,6.6,14.0,1.3,1.4,13.1,15.8,1.4,1.7,3.1,0.089,-1.0,0.2,-0.8,0.5,
78.0,Yves Missi,20.0,NOP,C,62.0,56.0,1673.0,14.9,0.57,0.002,0.385,13.3,18.7,15.9,6.8,1.0,4.7,13.1,13.8,2.1,0.9,3.0,0.085,-2.0,-1.4,-3.4,-0.6,
79.0,Jaylen Wells,21.0,MEM,SG,64.0,59.0,1672.0,11.1,0.578,0.572,0.194,4.7,8.5,6.6,8.2,1.0,0.4,9.1,16.2,2.1,1.2,3.3,0.093,-0.6,-1.1,-1.7,0.1,
80.0,Keyonte George,21.0,UTA,PG,53.0,32.0,1665.0,13.3,0.539,0.56,0.309,1.4,11.6,6.6,28.3,1.1,0.5,15.2,24.5,1.0,0.2,1.3,0.036,0.2,-2.3,-2.1,0.0,
81.0,RJ Barrett,24.0,TOR,SF,50.0,50.0,1660.0,17.0,0.557,0.308,0.322,3.2,18.4,10.7,27.6,1.2,0.9,13.3,28.6,1.0,1.2,2.2,0.064,1.6,-0.8,0.8,1.2,
82.0,Max Christie,21.0,2TM,SG,61.0,33.0,1649.0,10.9,0.587,0.536,0.258,2.2,10.0,6.2,9.4,1.5,1.5,10.9,14.6,1.4,1.4,2.8,0.081,-1.8,-0.3,-2.0,0.0,
82.0,Max Christie,21.0,LAL,SG,46.0,25.0,1154.0,10.6,0.598,0.566,0.302,2.5,9.3,6.0,7.7,1.5,1.7,10.7,13.9,1.0,1.0,2.1,0.086,-1.8,0.0,-1.9,0.0,
82.0,Max Christie,21.0,DAL,SG,15.0,8.0,495.0,11.6,0.567,0.481,0.175,1.6,11.6,6.7,13.2,1.5,1.0,11.2,16.2,0.4,0.3,0.7,0.068,-1.7,-0.8,-2.5,-0.1,
83.0,Taurean Prince,30.0,MIL,SF,62.0,55.0,1646.0,9.5,0.608,0.662,0.079,2.0,12.6,7.5,10.0,1.5,0.4,13.8,12.4,1.0,1.7,2.7,0.078,-2.0,0.1,-1.9,0.0,
84.0,Dennis Schröder,31.0,3TM,PG,59.0,41.0,1644.0,13.0,0.537,0.461,0.22,1.2,9.5,5.3,29.5,1.7,0.6,14.2,22.4,1.0,1.3,2.4,0.069,-1.3,-1.0,-2.2,-0.1,
84.0,Dennis Schröder,31.0,BRK,PG,23.0,23.0,772.0,16.2,0.588,0.462,0.249,0.6,9.9,5.1,33.5,1.7,0.5,14.1,23.8,1.2,0.5,1.6,0.102,1.1,-1.2,-0.1,0.4,
84.0,Dennis Schröder,31.0,GSW,SG,24.0,18.0,628.0,8.5,0.474,0.458,0.155,1.6,8.0,4.7,23.8,1.9,0.5,15.2,21.1,-0.5,0.6,0.1,0.011,-4.5,-0.7,-5.2,-0.5,
84.0,Dennis Schröder,31.0,DET,PG,12.0,0.0,244.0,14.5,0.526,0.464,0.289,2.3,12.2,7.3,31.8,1.2,1.2,12.1,21.5,0.4,0.2,0.6,0.115,-0.3,-1.0,-1.4,0.0,
85.0,Jalen Wilson,24.0,BRK,PF,62.0,15.0,1642.0,8.9,0.535,0.567,0.267,4.2,10.7,7.3,10.4,1.0,0.2,11.3,16.1,0.6,0.7,1.3,0.039,-3.0,-1.4,-4.4,-1.0,
86.0,Desmond Bane,26.0,MEM,SG,52.0,51.0,1638.0,18.1,0.602,0.406,0.21,3.2,17.4,10.4,24.4,1.8,1.3,14.0,23.1,3.1,2.0,5.1,0.15,2.6,0.8,3.4,2.3,
87.0,Fred VanVleet,30.0,HOU,PG,46.0,46.0,1631.0,13.3,0.517,0.598,0.171,1.9,10.0,5.8,22.3,2.2,1.1,10.0,17.9,1.9,2.2,4.2,0.122,-0.2,1.4,1.2,1.3,
88.0,Josh Green,24.0,CHO,SG,57.0,56.0,1627.0,7.7,0.554,0.59,0.177,3.2,6.9,5.0,7.9,1.9,0.8,12.7,11.2,0.5,1.1,1.6,0.047,-4.5,0.3,-4.2,-0.9,
89.0,Jordan Poole,25.0,WAS,SG,52.0,52.0,1626.0,16.2,0.58,0.574,0.268,1.7,9.2,5.4,25.6,2.2,1.4,15.1,28.9,0.7,0.7,1.4,0.042,1.6,-1.5,0.1,0.9,
90.0,CJ McCollum,33.0,NOP,PG,49.0,49.0,1615.0,16.0,0.556,0.455,0.176,2.3,10.1,6.1,19.4,1.0,1.4,8.6,26.9,1.5,0.1,1.6,0.046,1.5,-2.7,-1.2,0.3,
91.0,Rui Hachimura,26.0,LAL,PF,50.0,50.0,1605.0,13.7,0.612,0.41,0.196,5.3,12.8,9.1,6.7,1.2,1.4,7.5,16.1,2.4,1.4,3.8,0.114,-0.3,-0.6,-0.8,0.5,
92.0,Jalen Duren,21.0,DET,C,62.0,62.0,1604.0,21.1,0.711,0.0,0.432,15.0,29.0,22.1,14.3,1.4,4.3,18.7,15.9,4.4,2.8,7.2,0.215,1.2,1.6,2.9,2.0,
93.0,Spencer Dinwiddie,31.0,DAL,PG,63.0,20.0,1596.0,12.1,0.542,0.498,0.357,0.8,8.9,4.9,19.8,1.6,0.8,11.2,17.5,1.5,1.0,2.5,0.075,-1.5,-0.5,-2.0,0.0,
94.0,Amir Coffey,27.0,LAC,SG,62.0,13.0,1594.0,11.1,0.619,0.487,0.261,2.1,8.2,5.1,6.0,1.0,0.4,7.6,15.0,2.2,1.4,3.6,0.108,-1.7,-0.4,-2.1,0.0,
95.0,Gradey Dick,21.0,TOR,SG,54.0,54.0,1587.0,11.0,0.543,0.504,0.24,3.0,10.4,6.7,9.0,1.5,0.6,10.4,21.2,0.3,0.9,1.2,0.035,-1.8,-1.5,-3.3,-0.5,
96.0,Miles Bridges,26.0,CHO,PF,49.0,49.0,1586.0,18.1,0.545,0.401,0.234,3.8,22.7,12.9,20.7,1.2,2.0,10.0,27.8,1.4,1.7,3.0,0.092,2.5,-0.3,2.2,1.7,
97.0,Russell Westbrook,36.0,DEN,PG,57.0,29.0,1575.0,14.8,0.539,0.346,0.28,6.1,13.5,10.0,28.4,2.4,1.6,20.4,22.8,0.4,1.6,2.0,0.062,-0.4,0.1,-0.3,0.7,
98.0,Klay Thompson,34.0,DAL,SF,57.0,57.0,1566.0,13.3,0.556,0.638,0.077,2.7,11.1,6.9,10.8,1.4,1.5,9.4,22.2,0.6,1.1,1.7,0.052,1.1,-1.3,-0.3,0.7,
99.0,Guerschon Yabusele,29.0,PHI,C,59.0,32.0,1559.0,14.5,0.622,0.496,0.231,7.7,16.3,11.8,11.1,1.5,1.4,12.9,16.1,2.4,0.9,3.4,0.103,0.1,-1.0,-0.9,0.4,
100.0,Stephon Castle,20.0,SAS,PG,61.0,29.0,1551.0,12.9,0.517,0.344,0.315,4.2,8.9,6.6,20.5,1.7,0.8,12.7,25.1,-0.2,0.8,0.6,0.019,-2.0,-1.7,-3.7,-0.7,
101.0,Andrew Wiggins,29.0,2TM,SF,50.0,50.0,1536.0,16.0,0.561,0.421,0.318,5.1,10.9,8.0,12.2,1.5,2.5,8.5,23.7,1.8,1.7,3.4,0.107,1.2,-0.5,0.8,1.1,
101.0,Andrew Wiggins,29.0,GSW,SF,43.0,43.0,1296.0,16.4,0.566,0.422,0.304,5.2,11.1,8.1,12.0,1.5,2.4,7.7,23.3,1.8,1.4,3.2,0.119,1.5,-0.5,1.0,1.0,
101.0,Andrew Wiggins,29.0,MIA,SF,7.0,7.0,240.0,13.9,0.533,0.417,0.398,4.6,9.9,7.3,13.6,1.5,2.8,12.3,25.5,0.0,0.2,0.2,0.044,-0.3,-0.2,-0.5,0.1,
102.0,Victor Wembanyama,21.0,SAS,C,46.0,46.0,1527.0,24.2,0.594,0.47,0.221,5.7,29.2,17.6,18.4,1.6,10.1,13.7,30.4,1.1,2.8,3.9,0.123,3.6,2.8,6.4,3.2,
103.0,Jerami Grant,30.0,POR,PF,47.0,47.0,1524.0,11.0,0.523,0.516,0.289,1.8,9.9,5.8,9.5,1.3,2.8,9.1,19.6,0.5,1.0,1.6,0.049,-1.3,-0.4,-1.7,0.1,
104.0,Norman Powell,31.0,LAC,SG,46.0,46.0,1520.0,19.4,0.631,0.463,0.29,1.3,10.6,5.9,11.2,1.9,0.5,9.7,27.4,2.8,1.8,4.6,0.144,3.0,-0.1,2.9,1.9,
105.0,Scoot Henderson,20.0,POR,PG,57.0,9.0,1515.0,13.4,0.552,0.426,0.315,2.8,9.6,6.2,28.8,2.1,0.8,18.6,22.3,0.7,1.1,1.8,0.058,-0.9,-0.6,-1.5,0.2,
